[1/3/2020, Bangladesh, 0]
[6/16/2021, India, 379573]
[6/17/2021, India, 381903]
[6/18/2021, India, 383490]
[6/19/2021, India, 385137]
[6/20/2021, India, 386713]
[6/21/2021, India, 388135]
[6/22/2021, India, 389302]
[6/23/2021, India, 390660]
[6/24/2021, India, 391981]
[6/25/2021, India, 393310]
[6/26/2021, India, 394493]
[6/27/2021, India, 395751]
[6/28/2021, India, 396730]
[6/29/2021, India, 397637]
[6/30/2021, India, 398454]
[7/1/2021, India, 399459]
[7/2/2021, India, 400312]
[7/3/2021, India, 401050]
[7/4/2021, India, 402005]
[7/5/2021, India, 402728]
[7/6/2021, India, 403281]
[7/7/2021, India, 404211]
[7/8/2021, India, 405028]
[7/9/2021, India, 405939]
[7/10/2021, India, 407145]
[7/11/2021, India, 408040]
[7/12/2021, India, 408764]
[7/13/2021, India, 410784]
[7/14/2021, India, 411408]
[7/15/2021, India, 411989]
[7/16/2021, India, 412531]
[7/17/2021, India, 413091]
[7/18/2021, India, 413609]
[7/19/2021, India, 414108]
[7/20/2021, India, 414482]
[7/21/2021, India, 418480]
[7/22/2021, India, 418987]
[7/23/2021, India, 419470]
[7/24/2021, India, 420016]
[7/25/2021, India, 420551]
[7/26/2021, India, 420967]
[7/27/2021, India, 421382]
[7/28/2021, India, 422022]
[7/29/2021, India, 422662]
[7/30/2021, India, 423217]
[7/31/2021, India, 423810]
[8/1/2021, India, 424351]
[8/2/2021, India, 424773]
[8/3/2021, India, 425195]
[8/4/2021, India, 425757]
[8/5/2021, India, 426290]
[8/6/2021, India, 426754]
[8/7/2021, India, 427371]
[8/8/2021, India, 427862]
[8/9/2021, India, 428309]
[8/10/2021, India, 428682]
[8/11/2021, India, 429179]
[8/12/2021, India, 429669]
[8/13/2021, India, 430254]
[8/14/2021, India, 430732]
[8/15/2021, India, 431225]
[8/16/2021, India, 431642]
[8/17/2021, India, 432079]
[8/18/2021, India, 432519]
[8/19/2021, India, 433049]
[8/20/2021, India, 433589]
[8/21/2021, India, 433964]
[8/22/2021, India, 434367]
[8/23/2021, India, 434756]
[8/24/2021, India, 435110]
[8/25/2021, India, 435758]
[8/26/2021, India, 436365]
[8/27/2021, India, 436861]
[8/28/2021, India, 437370]
[8/29/2021, India, 437830]
[8/30/2021, India, 438210]
[8/31/2021, India, 438560]
[9/1/2021, India, 439020]
[9/2/2021, India, 439529]
[9/3/2021, India, 439895]
[9/4/2021, India, 440225]
[9/5/2021, India, 440533]
[9/6/2021, India, 440752]
[9/7/2021, India, 441042]
[9/8/2021, India, 441411]
[9/9/2021, India, 441749]
[9/10/2021, India, 442009]
[9/11/2021, India, 442317]
[9/12/2021, India, 442655]
[9/13/2021, India, 442874]
[9/14/2021, India, 443213]
[9/15/2021, India, 443497]
[9/16/2021, India, 443928]
[9/17/2021, India, 444248]
[9/18/2021, India, 444529]
[9/19/2021, India, 444838]
[9/20/2021, India, 445133]
[9/21/2021, India, 445385]
[9/22/2021, India, 445768]
[9/23/2021, India, 446050]
[9/24/2021, India, 446368]
[9/25/2021, India, 446658]
[9/26/2021, India, 446918]
[9/27/2021, India, 447194]
[9/28/2021, India, 447373]
[9/29/2021, India, 447751]
[9/30/2021, India, 448062]
[10/1/2021, India, 448339]
[10/2/2021, India, 448573]
[10/3/2021, India, 448817]
[10/4/2021, India, 448997]
[10/5/2021, India, 449260]
[10/6/2021, India, 449538]
[10/7/2021, India, 449856]
[10/8/2021, India, 450127]
[10/9/2021, India, 450375]
[10/10/2021, India, 450589]
[10/11/2021, India, 450782]
[10/12/2021, India, 450963]
[10/13/2021, India, 451189]
[10/14/2021, India, 451435]
[10/15/2021, India, 451814]
[10/16/2021, India, 451980]
[10/17/2021, India, 452124]
[10/18/2021, India, 452290]
[10/19/2021, India, 452454]
[10/20/2021, India, 452651]
[10/21/2021, India, 452811]
[10/22/2021, India, 453042]
[10/23/2021, India, 453708]
[10/24/2021, India, 454269]
[10/25/2021, India, 454712]
[10/26/2021, India, 455068]
[10/27/2021, India, 455653]
[10/28/2021, India, 456386]
[10/29/2021, India, 457191]
[10/30/2021, India, 457740]
[10/31/2021, India, 458186]
[11/1/2021, India, 458437]
[11/2/2021, India, 458880]
[11/3/2021, India, 459191]
[11/4/2021, India, 459652]
[11/5/2021, India, 459873]
[11/6/2021, India, 460265]
[11/7/2021, India, 460791]
[11/8/2021, India, 461057]
[11/9/2021, India, 461389]
[11/10/2021, India, 461849]
[11/11/2021, India, 462189]
[11/12/2021, India, 462690]
[11/13/2021, India, 463245]
[11/14/2021, India, 463530]
[11/15/2021, India, 463655]
[11/16/2021, India, 463852]
[11/17/2021, India, 464153]
[11/18/2021, India, 464623]
[11/19/2021, India, 465082]
[11/20/2021, India, 465349]
[11/21/2021, India, 465662]
[11/22/2021, India, 465911]
[11/23/2021, India, 466147]
[11/24/2021, India, 466584]
[11/25/2021, India, 466980]
[11/26/2021, India, 467468]
[11/27/2021, India, 467933]
[11/28/2021, India, 468554]
[11/29/2021, India, 468790]
[11/30/2021, India, 468980]
[12/1/2021, India, 469247]
[12/2/2021, India, 469724]
[12/3/2021, India, 470115]
[12/4/2021, India, 470530]
[12/5/2021, India, 473326]
[12/6/2021, India, 473537]
[12/7/2021, India, 473757]
[12/8/2021, India, 473952]
[12/9/2021, India, 474111]
[12/10/2021, India, 474735]
[12/11/2021, India, 475128]
[12/12/2021, India, 475434]
[12/13/2021, India, 475636]
[12/14/2021, India, 475888]
[12/15/2021, India, 476135]
[12/16/2021, India, 476478]
[12/17/2021, India, 476869]
[12/18/2021, India, 477158]
[12/19/2021, India, 477422]
[12/20/2021, India, 477554]
[12/21/2021, India, 478007]
[12/22/2021, India, 478325]
[12/23/2021, India, 478759]
[12/24/2021, India, 479133]
[12/25/2021, India, 479520]
[12/26/2021, India, 479682]
[12/27/2021, India, 479997]
[12/28/2021, India, 480290]
[12/29/2021, India, 480592]
[12/30/2021, India, 480860]
[12/31/2021, India, 481080]
[1/1/2022, India, 481486]
[1/2/2022, India, 481770]
[1/3/2022, India, 481893]
[1/4/2022, India, 482017]
[1/5/2022, India, 482551]
[1/6/2022, India, 482876]
[1/7/2022, India, 483178]
[1/8/2022, India, 483463]
[1/9/2022, India, 483790]
[1/10/2022, India, 483936]
[1/11/2022, India, 484213]
[1/12/2022, India, 484655]
[1/13/2022, India, 485035]
[1/14/2022, India, 485350]
[1/15/2022, India, 485752]
[1/16/2022, India, 486066]
[1/17/2022, India, 486451]
[1/18/2022, India, 486761]
[1/19/2022, India, 487202]
[1/20/2022, India, 487693]
[1/21/2022, India, 488396]
[1/22/2022, India, 488884]
[1/23/2022, India, 489409]
[1/24/2022, India, 489848]
[1/25/2022, India, 490462]
[1/26/2022, India, 491127]
[1/27/2022, India, 491700]
[1/28/2022, India, 492327]
[1/29/2022, India, 493198]
[1/30/2022, India, 494091]
[1/31/2022, India, 495050]
[2/1/2022, India, 496242]
[2/2/2022, India, 497975]
[2/3/2022, India, 498983]
[2/4/2022, India, 500055]
[2/5/2022, India, 501114]
[2/6/2022, India, 501979]
[2/7/2022, India, 502874]
[2/8/2022, India, 504062]
[1/3/2020, Indonesia, 0]
[1/4/2020, Indonesia, 0]
[1/5/2020, Indonesia, 0]
[1/6/2020, Indonesia, 0]
[1/7/2020, Indonesia, 0]
[1/8/2020, Indonesia, 0]
[1/9/2020, Indonesia, 0]
[1/10/2020, Indonesia, 0]
[1/11/2020, Indonesia, 0]
[1/12/2020, Indonesia, 0]
[1/13/2020, Indonesia, 0]
[1/14/2020, Indonesia, 0]
[1/15/2020, Indonesia, 0]
[1/16/2020, Indonesia, 0]
[1/17/2020, Indonesia, 0]
[1/18/2020, Indonesia, 0]
[1/19/2020, Indonesia, 0]
[1/20/2020, Indonesia, 0]
[1/21/2020, Indonesia, 0]
[1/22/2020, Indonesia, 0]
[1/23/2020, Indonesia, 0]
[1/24/2020, Indonesia, 0]
[1/25/2020, Indonesia, 0]
[1/26/2020, Indonesia, 0]
[1/27/2020, Indonesia, 0]
[1/28/2020, Indonesia, 0]
[1/29/2020, Indonesia, 0]
[1/30/2020, Indonesia, 0]
[1/31/2020, Indonesia, 0]
[2/1/2020, Indonesia, 0]
[2/2/2020, Indonesia, 0]
[2/3/2020, Indonesia, 0]
[2/4/2020, Indonesia, 0]
[2/5/2020, Indonesia, 0]
[2/6/2020, Indonesia, 0]
[2/7/2020, Indonesia, 0]
[2/8/2020, Indonesia, 0]
[2/9/2020, Indonesia, 0]
[2/10/2020, Indonesia, 0]
[2/11/2020, Indonesia, 0]
[2/12/2020, Indonesia, 0]
[2/13/2020, Indonesia, 0]
[2/14/2020, Indonesia, 0]
[2/15/2020, Indonesia, 0]
[2/16/2020, Indonesia, 0]
[2/17/2020, Indonesia, 0]
[2/18/2020, Indonesia, 0]
[2/19/2020, Indonesia, 0]
[2/20/2020, Indonesia, 0]
[2/21/2020, Indonesia, 0]
[2/22/2020, Indonesia, 0]
[2/23/2020, Indonesia, 0]
[2/24/2020, Indonesia, 0]
[2/25/2020, Indonesia, 0]
[2/26/2020, Indonesia, 0]
[2/27/2020, Indonesia, 0]
[2/28/2020, Indonesia, 0]
[2/29/2020, Indonesia, 0]
[3/1/2020, Indonesia, 0]
[3/2/2020, Indonesia, 0]
[3/3/2020, Indonesia, 0]
[3/4/2020, Indonesia, 0]
[3/5/2020, Indonesia, 0]
[3/6/2020, Indonesia, 0]
[3/7/2020, Indonesia, 0]
[3/8/2020, Indonesia, 0]
[3/9/2020, Indonesia, 0]
[3/10/2020, Indonesia, 0]
[3/11/2020, Indonesia, 1]
[3/12/2020, Indonesia, 1]
[3/13/2020, Indonesia, 2]
[3/14/2020, Indonesia, 4]
[3/15/2020, Indonesia, 4]
[3/16/2020, Indonesia, 5]
[3/17/2020, Indonesia, 5]
[3/18/2020, Indonesia, 19]
[3/19/2020, Indonesia, 25]
[3/20/2020, Indonesia, 32]
[3/21/2020, Indonesia, 38]
[3/22/2020, Indonesia, 48]
[3/23/2020, Indonesia, 49]
[3/24/2020, Indonesia, 55]
[3/25/2020, Indonesia, 58]
[3/26/2020, Indonesia, 78]
[3/27/2020, Indonesia, 87]
[3/28/2020, Indonesia, 102]
[3/29/2020, Indonesia, 114]
[3/30/2020, Indonesia, 122]
[3/31/2020, Indonesia, 136]
[4/1/2020, Indonesia, 157]
[4/2/2020, Indonesia, 170]
[4/3/2020, Indonesia, 181]
[4/4/2020, Indonesia, 191]
[4/5/2020, Indonesia, 198]
[4/6/2020, Indonesia, 209]
[4/7/2020, Indonesia, 221]
[4/8/2020, Indonesia, 240]
[4/9/2020, Indonesia, 280]
[4/10/2020, Indonesia, 306]
[4/11/2020, Indonesia, 327]
[4/12/2020, Indonesia, 373]
[4/13/2020, Indonesia, 399]
[4/14/2020, Indonesia, 459]
[4/15/2020, Indonesia, 469]
[4/16/2020, Indonesia, 496]
[4/17/2020, Indonesia, 520]
[4/18/2020, Indonesia, 535]
[4/19/2020, Indonesia, 582]
[4/20/2020, Indonesia, 590]
[4/21/2020, Indonesia, 616]
[4/22/2020, Indonesia, 635]
[4/23/2020, Indonesia, 647]
[4/24/2020, Indonesia, 689]
[4/25/2020, Indonesia, 720]
[4/26/2020, Indonesia, 743]
[4/27/2020, Indonesia, 765]
[4/28/2020, Indonesia, 773]
[4/29/2020, Indonesia, 784]
[4/30/2020, Indonesia, 792]
[5/1/2020, Indonesia, 800]
[5/2/2020, Indonesia, 831]
[5/3/2020, Indonesia, 845]
[5/4/2020, Indonesia, 864]
[5/5/2020, Indonesia, 872]
[5/6/2020, Indonesia, 895]
[5/7/2020, Indonesia, 930]
[5/8/2020, Indonesia, 943]
[5/9/2020, Indonesia, 959]
[5/10/2020, Indonesia, 973]
[5/11/2020, Indonesia, 991]
[5/12/2020, Indonesia, 1007]
[5/13/2020, Indonesia, 1028]
[5/14/2020, Indonesia, 1043]
[5/15/2020, Indonesia, 1076]
[5/16/2020, Indonesia, 1089]
[5/17/2020, Indonesia, 1148]
[5/18/2020, Indonesia, 1191]
[5/19/2020, Indonesia, 1221]
[5/20/2020, Indonesia, 1242]
[5/21/2020, Indonesia, 1278]
[5/22/2020, Indonesia, 1326]
[5/23/2020, Indonesia, 1351]
[5/24/2020, Indonesia, 1372]
[5/25/2020, Indonesia, 1391]
[5/26/2020, Indonesia, 1418]
[5/27/2020, Indonesia, 1473]
[5/28/2020, Indonesia, 1496]
[5/29/2020, Indonesia, 1520]
[5/30/2020, Indonesia, 1573]
[5/31/2020, Indonesia, 1613]
[6/1/2020, Indonesia, 1641]
[6/2/2020, Indonesia, 1663]
[6/3/2020, Indonesia, 1698]
[6/4/2020, Indonesia, 1721]
[6/5/2020, Indonesia, 1770]
[6/6/2020, Indonesia, 1801]
[6/7/2020, Indonesia, 1851]
[6/8/2020, Indonesia, 1883]
[6/9/2020, Indonesia, 1923]
[6/10/2020, Indonesia, 1959]
[6/11/2020, Indonesia, 2000]
[6/12/2020, Indonesia, 2048]
[6/13/2020, Indonesia, 2091]
[6/14/2020, Indonesia, 2134]
[6/15/2020, Indonesia, 2198]
[6/16/2020, Indonesia, 2231]
[6/17/2020, Indonesia, 2276]
[6/18/2020, Indonesia, 2339]
[6/19/2020, Indonesia, 2373]
[6/20/2020, Indonesia, 2429]
[6/21/2020, Indonesia, 2465]
[6/22/2020, Indonesia, 2500]
[6/23/2020, Indonesia, 2535]
[6/24/2020, Indonesia, 2573]
[6/25/2020, Indonesia, 2620]
[6/26/2020, Indonesia, 2683]
[6/27/2020, Indonesia, 2720]
[6/28/2020, Indonesia, 2754]
[6/29/2020, Indonesia, 2805]
[6/30/2020, Indonesia, 2876]
[7/1/2020, Indonesia, 2934]
[7/2/2020, Indonesia, 2987]
[7/3/2020, Indonesia, 3036]
[7/4/2020, Indonesia, 3089]
[7/5/2020, Indonesia, 3171]
[7/6/2020, Indonesia, 3241]
[7/7/2020, Indonesia, 3309]
[7/8/2020, Indonesia, 3359]
[7/9/2020, Indonesia, 3417]
[7/10/2020, Indonesia, 3469]
[7/11/2020, Indonesia, 3535]
[7/12/2020, Indonesia, 3606]
[7/13/2020, Indonesia, 3656]
[7/14/2020, Indonesia, 3710]
[7/15/2020, Indonesia, 3797]
[7/16/2020, Indonesia, 3873]
[7/17/2020, Indonesia, 3957]
[7/18/2020, Indonesia, 4016]
[7/19/2020, Indonesia, 4143]
[7/20/2020, Indonesia, 4239]
[7/21/2020, Indonesia, 4320]
[7/22/2020, Indonesia, 4459]
[7/23/2020, Indonesia, 4576]
[7/24/2020, Indonesia, 4665]
[7/25/2020, Indonesia, 4714]
[7/26/2020, Indonesia, 4781]
[7/27/2020, Indonesia, 4838]
[7/28/2020, Indonesia, 4901]
[7/29/2020, Indonesia, 4975]
[7/30/2020, Indonesia, 5058]
[7/31/2020, Indonesia, 5131]
[8/1/2020, Indonesia, 5193]
[8/2/2020, Indonesia, 5236]
[8/3/2020, Indonesia, 5302]
[8/4/2020, Indonesia, 5388]
[8/5/2020, Indonesia, 5452]
[8/6/2020, Indonesia, 5521]
[8/7/2020, Indonesia, 5593]
[8/8/2020, Indonesia, 5658]
[8/9/2020, Indonesia, 5723]
[8/10/2020, Indonesia, 5765]
[8/11/2020, Indonesia, 5824]
[8/12/2020, Indonesia, 5903]
[8/13/2020, Indonesia, 5968]
[8/14/2020, Indonesia, 6021]
[8/15/2020, Indonesia, 6071]
[8/16/2020, Indonesia, 6150]
[8/17/2020, Indonesia, 6207]
[8/18/2020, Indonesia, 6277]
[8/19/2020, Indonesia, 6346]
[8/20/2020, Indonesia, 6418]
[8/21/2020, Indonesia, 6500]
[8/22/2020, Indonesia, 6594]
[8/23/2020, Indonesia, 6680]
[8/24/2020, Indonesia, 6759]
[8/25/2020, Indonesia, 6858]
[8/26/2020, Indonesia, 6944]
[8/27/2020, Indonesia, 7064]
[8/28/2020, Indonesia, 7169]
[8/29/2020, Indonesia, 7261]
[8/30/2020, Indonesia, 7343]
[8/31/2020, Indonesia, 7417]
[9/1/2020, Indonesia, 7505]
[9/2/2020, Indonesia, 7616]
[9/3/2020, Indonesia, 7750]
[9/4/2020, Indonesia, 7832]
[9/5/2020, Indonesia, 7940]
[9/6/2020, Indonesia, 8025]
[9/7/2020, Indonesia, 8130]
[9/8/2020, Indonesia, 8230]
[9/9/2020, Indonesia, 8336]
[9/10/2020, Indonesia, 8456]
[9/11/2020, Indonesia, 8544]
[9/12/2020, Indonesia, 8650]
[9/13/2020, Indonesia, 8723]
[9/14/2020, Indonesia, 8841]
[9/15/2020, Indonesia, 8965]
[9/16/2020, Indonesia, 9100]
[9/17/2020, Indonesia, 9222]
[9/18/2020, Indonesia, 9336]
[9/19/2020, Indonesia, 9448]
[9/20/2020, Indonesia, 9553]
[9/21/2020, Indonesia, 9677]
[9/22/2020, Indonesia, 9837]
[9/23/2020, Indonesia, 9977]
[9/24/2020, Indonesia, 10105]
[9/25/2020, Indonesia, 10218]
[9/26/2020, Indonesia, 10308]
[9/27/2020, Indonesia, 10386]
[9/28/2020, Indonesia, 10473]
[9/29/2020, Indonesia, 10601]
[9/30/2020, Indonesia, 10740]
[10/1/2020, Indonesia, 10856]
[10/2/2020, Indonesia, 10972]
[10/3/2020, Indonesia, 11055]
[10/4/2020, Indonesia, 11151]
[10/5/2020, Indonesia, 11253]
[10/6/2020, Indonesia, 11374]
[10/7/2020, Indonesia, 11472]
[10/8/2020, Indonesia, 11580]
[10/9/2020, Indonesia, 11667]
[10/10/2020, Indonesia, 11765]
[10/11/2020, Indonesia, 11844]
[10/12/2020, Indonesia, 11935]
[10/13/2020, Indonesia, 12027]
[10/14/2020, Indonesia, 12156]
[10/15/2020, Indonesia, 12268]
[10/16/2020, Indonesia, 12347]
[10/17/2020, Indonesia, 12431]
[10/18/2020, Indonesia, 12511]
[10/19/2020, Indonesia, 12617]
[10/20/2020, Indonesia, 12734]
[10/21/2020, Indonesia, 12857]
[10/22/2020, Indonesia, 12959]
[10/23/2020, Indonesia, 13077]
[10/24/2020, Indonesia, 13205]
[10/25/2020, Indonesia, 13299]
[10/26/2020, Indonesia, 13411]
[10/27/2020, Indonesia, 13512]
[10/28/2020, Indonesia, 13612]
[10/29/2020, Indonesia, 13701]
[10/30/2020, Indonesia, 13782]
[10/31/2020, Indonesia, 13869]
[11/1/2020, Indonesia, 13943]
[11/2/2020, Indonesia, 14044]
[11/3/2020, Indonesia, 14146]
[11/4/2020, Indonesia, 14259]
[11/5/2020, Indonesia, 14348]
[11/6/2020, Indonesia, 14442]
[11/7/2020, Indonesia, 14540]
[11/8/2020, Indonesia, 14614]
[11/9/2020, Indonesia, 14689]
[11/10/2020, Indonesia, 14761]
[11/11/2020, Indonesia, 14836]
[11/12/2020, Indonesia, 14933]
[11/13/2020, Indonesia, 15037]
[11/14/2020, Indonesia, 15148]
[11/15/2020, Indonesia, 15211]
[11/16/2020, Indonesia, 15296]
[11/17/2020, Indonesia, 15393]
[11/18/2020, Indonesia, 15503]
[11/19/2020, Indonesia, 15600]
[11/20/2020, Indonesia, 15678]
[11/21/2020, Indonesia, 15774]
[11/22/2020, Indonesia, 15884]
[11/23/2020, Indonesia, 16002]
[11/24/2020, Indonesia, 16111]
[11/25/2020, Indonesia, 16225]
[11/26/2020, Indonesia, 16352]
[11/27/2020, Indonesia, 16521]
[11/28/2020, Indonesia, 16646]
[11/29/2020, Indonesia, 16815]
[11/30/2020, Indonesia, 16945]
[12/1/2020, Indonesia, 17081]
[12/2/2020, Indonesia, 17199]
[12/3/2020, Indonesia, 17355]
[12/4/2020, Indonesia, 17479]
[12/5/2020, Indonesia, 17589]
[12/6/2020, Indonesia, 17740]
[12/7/2020, Indonesia, 17867]
[12/8/2020, Indonesia, 18000]
[12/9/2020, Indonesia, 18171]
[12/10/2020, Indonesia, 18336]
[12/11/2020, Indonesia, 18511]
[12/12/2020, Indonesia, 18653]
[12/13/2020, Indonesia, 18819]
[12/14/2020, Indonesia, 18956]
[12/15/2020, Indonesia, 19111]
[12/16/2020, Indonesia, 19248]
[12/17/2020, Indonesia, 19390]
[12/18/2020, Indonesia, 19514]
[12/19/2020, Indonesia, 19659]
[12/20/2020, Indonesia, 19880]
[12/21/2020, Indonesia, 20085]
[12/22/2020, Indonesia, 20257]
[12/23/2020, Indonesia, 20408]
[12/24/2020, Indonesia, 20589]
[12/25/2020, Indonesia, 20847]
[12/26/2020, Indonesia, 20994]
[12/27/2020, Indonesia, 21237]
[12/28/2020, Indonesia, 21452]
[12/29/2020, Indonesia, 21703]
[12/30/2020, Indonesia, 21944]
[12/31/2020, Indonesia, 22138]
[1/1/2021, Indonesia, 22329]
[1/2/2021, Indonesia, 22555]
[1/3/2021, Indonesia, 22734]
[1/4/2021, Indonesia, 22911]
[1/5/2021, Indonesia, 23109]
[1/6/2021, Indonesia, 23296]
[1/7/2021, Indonesia, 23520]
[1/8/2021, Indonesia, 23753]
[1/9/2021, Indonesia, 23947]
[1/10/2021, Indonesia, 24129]
[1/11/2021, Indonesia, 24343]
[1/12/2021, Indonesia, 24645]
[1/13/2021, Indonesia, 24951]
[1/14/2021, Indonesia, 25246]
[1/15/2021, Indonesia, 25484]
[1/16/2021, Indonesia, 25767]
[1/17/2021, Indonesia, 25987]
[1/18/2021, Indonesia, 26282]
[1/19/2021, Indonesia, 26590]
[1/20/2021, Indonesia, 26857]
[1/21/2021, Indonesia, 27203]
[1/22/2021, Indonesia, 27453]
[1/23/2021, Indonesia, 27664]
[1/24/2021, Indonesia, 27835]
[1/25/2021, Indonesia, 28132]
[1/26/2021, Indonesia, 28468]
[1/27/2021, Indonesia, 28855]
[1/28/2021, Indonesia, 29331]
[1/29/2021, Indonesia, 29518]
[1/30/2021, Indonesia, 29728]
[1/31/2021, Indonesia, 29998]
[2/1/2021, Indonesia, 30277]
[2/2/2021, Indonesia, 30581]
[2/3/2021, Indonesia, 30770]
[2/4/2021, Indonesia, 31001]
[2/5/2021, Indonesia, 31202]
[2/6/2021, Indonesia, 31393]
[2/7/2021, Indonesia, 31556]
[2/8/2021, Indonesia, 31763]
[2/9/2021, Indonesia, 31976]
[2/10/2021, Indonesia, 32167]
[2/11/2021, Indonesia, 32381]
[2/12/2021, Indonesia, 32656]
[2/13/2021, Indonesia, 32936]
[2/14/2021, Indonesia, 33183]
[2/15/2021, Indonesia, 33367]
[2/16/2021, Indonesia, 33596]
[2/17/2021, Indonesia, 33788]
[2/18/2021, Indonesia, 33969]
[2/19/2021, Indonesia, 34152]
[2/20/2021, Indonesia, 34316]
[2/21/2021, Indonesia, 34489]
[2/22/2021, Indonesia, 34691]
[2/23/2021, Indonesia, 35014]
[2/24/2021, Indonesia, 35254]
[2/25/2021, Indonesia, 35518]
[2/26/2021, Indonesia, 35786]
[2/27/2021, Indonesia, 35981]
[2/28/2021, Indonesia, 36166]
[3/1/2021, Indonesia, 36325]
[3/2/2021, Indonesia, 36518]
[3/3/2021, Indonesia, 36721]
[3/4/2021, Indonesia, 36897]
[3/5/2021, Indonesia, 37026]
[3/6/2021, Indonesia, 37154]
[3/7/2021, Indonesia, 37266]
[3/8/2021, Indonesia, 37547]
[3/9/2021, Indonesia, 37757]
[3/10/2021, Indonesia, 37932]
[3/11/2021, Indonesia, 38049]
[3/12/2021, Indonesia, 38229]
[3/13/2021, Indonesia, 38329]
[3/14/2021, Indonesia, 38426]
[3/15/2021, Indonesia, 38573]
[3/16/2021, Indonesia, 38753]
[3/17/2021, Indonesia, 38915]
[3/18/2021, Indonesia, 39142]
[3/19/2021, Indonesia, 39339]
[3/20/2021, Indonesia, 39447]
[3/21/2021, Indonesia, 39550]
[3/22/2021, Indonesia, 39711]
[3/23/2021, Indonesia, 39865]
[3/24/2021, Indonesia, 39983]
[3/25/2021, Indonesia, 40081]
[3/26/2021, Indonesia, 40166]
[3/27/2021, Indonesia, 40364]
[3/28/2021, Indonesia, 40449]
[3/29/2021, Indonesia, 40581]
[3/30/2021, Indonesia, 40754]
[3/31/2021, Indonesia, 40858]
[4/1/2021, Indonesia, 41054]
[4/2/2021, Indonesia, 41151]
[4/3/2021, Indonesia, 41242]
[4/4/2021, Indonesia, 41669]
[4/5/2021, Indonesia, 41815]
[4/6/2021, Indonesia, 41977]
[4/7/2021, Indonesia, 42064]
[4/8/2021, Indonesia, 42227]
[4/9/2021, Indonesia, 42348]
[4/10/2021, Indonesia, 42443]
[4/11/2021, Indonesia, 42530]
[4/12/2021, Indonesia, 42656]
[4/13/2021, Indonesia, 42782]
[4/14/2021, Indonesia, 42906]
[4/15/2021, Indonesia, 43073]
[4/16/2021, Indonesia, 43196]
[4/17/2021, Indonesia, 43328]
[4/18/2021, Indonesia, 43424]
[4/19/2021, Indonesia, 43567]
[4/20/2021, Indonesia, 43777]
[4/21/2021, Indonesia, 44007]
[4/22/2021, Indonesia, 44172]
[4/23/2021, Indonesia, 44346]
[4/24/2021, Indonesia, 44500]
[4/25/2021, Indonesia, 44594]
[4/26/2021, Indonesia, 44771]
[4/27/2021, Indonesia, 44939]
[4/28/2021, Indonesia, 45116]
[4/29/2021, Indonesia, 45334]
[4/30/2021, Indonesia, 45521]
[5/1/2021, Indonesia, 45652]
[5/2/2021, Indonesia, 45796]
[5/3/2021, Indonesia, 45949]
[5/4/2021, Indonesia, 46137]
[5/5/2021, Indonesia, 46349]
[5/6/2021, Indonesia, 46496]
[5/7/2021, Indonesia, 46663]
[5/8/2021, Indonesia, 46842]
[5/9/2021, Indonesia, 47012]
[5/10/2021, Indonesia, 47218]
[5/11/2021, Indonesia, 47465]
[5/12/2021, Indonesia, 47617]
[5/13/2021, Indonesia, 47716]
[5/14/2021, Indonesia, 47823]
[5/15/2021, Indonesia, 47967]
[5/16/2021, Indonesia, 48093]
[5/17/2021, Indonesia, 48305]
[5/18/2021, Indonesia, 48477]
[5/19/2021, Indonesia, 48669]
[5/20/2021, Indonesia, 48887]
[5/21/2021, Indonesia, 49073]
[5/22/2021, Indonesia, 49205]
[5/23/2021, Indonesia, 49328]
[5/24/2021, Indonesia, 49455]
[5/25/2021, Indonesia, 49627]
[5/26/2021, Indonesia, 49771]
[5/27/2021, Indonesia, 49907]
[5/28/2021, Indonesia, 50100]
[5/29/2021, Indonesia, 50262]
[5/30/2021, Indonesia, 50404]
[5/31/2021, Indonesia, 50578]
[6/1/2021, Indonesia, 50723]
